geometry_wkt,density
"POLYGON ((-73.89505695608116 40.797601783438644, -73.89502708270867 40.79940315864798, -73.89739754669303 40.79942583686821, -73.8974273560108 40.7976244602269, -73.89505695608116 40.797601783438644))",0
"POLYGON ((-73.89502708270867 40.79940315864798, -73.89499720663278 40.80120453327503, -73.89736773467769 40.801227212927294, -73.89739754669303 40.79942583686821, -73.89502708270867 40.79940315864798))",0
"POLYGON ((-73.89499720663278 40.80120453327503, -73.89496732785325 40.803005907319786, -73.89733791996447 40.80302858840416, -73.89736773467769 40.801227212927294, -73.89499720663278 40.80120453327503))",0
"POLYGON ((-73.89496732785325 40.803005907319786, -73.89493744636975 40.804807280782235, -73.89730810255311 40.804829963298815, -73.89733791996447 40.80302858840416, -73.89496732785325 40.803005907319786))",0
"POLYGON ((-73.89493744636975 40.804807280782235, -73.89490756218206 40.80660865366237, -73.89727828244331 40.80663133761121, -73.89730810255311 40.804829963298815, -73.89493744636975 40.804807280782235))",0
"POLYGON ((-73.89490756218206 40.80660865366237, -73.89487767528985 40.808410025960185, -73.89724845963482 40.80843271134137, -73.89727828244331 40.80663133761121, -73.89490756218206 40.80660865366237))",4
"POLYGON ((-73.89487767528985 40.808410025960185, -73.89484778569289 40.81021139767569, -73.89721863412737 40.81023408448928, -73.89724845963482 40.80843271134137, -73.89487767528985 40.808410025960185))",2
"POLYGON ((-73.89484778569289 40.81021139767569, -73.89481789339085 40.812012768808835, -73.89718880592065 40.81203545705494, -73.89721863412737 40.81023408448928, -73.89484778569289 40.81021139767569))",0
"POLYGON ((-73.89481789339085 40.812012768808835, -73.8947879983835 40.81381413935964, -73.89715897501439 40.81383682903833, -73.89718880592065 40.81203545705494, -73.89481789339085 40.812012768808835))",1
"POLYGON ((-73.8947879983835 40.81381413935964, -73.89475810067053 40.81561550932811, -73.89712914140833 40.81563820043944, -73.89715897501439 40.81383682903833, -73.8947879983835 40.81381413935964))",3
"POLYGON ((-73.89475810067053 40.81561550932811, -73.89472820025168 40.81741687871422, -73.89709930510217 40.81743957125828, -73.89712914140833 40.81563820043944, -73.89475810067053 40.81561550932811))",7
"POLYGON ((-73.89472820025168 40.81741687871422, -73.89469829712667 40.81921824751797, -73.89706946609567 40.81924094149483, -73.89709930510217 40.81743957125828, -73.89472820025168 40.81741687871422))",15
"POLYGON ((-73.89469829712667 40.81921824751797, -73.8946683912952 40.82101961573936, -73.89703962438851 40.82104231114909, -73.89706946609567 40.81924094149483, -73.89469829712667 40.81921824751797))",10
"POLYGON ((-73.8946683912952 40.82101961573936, -73.89463848275703 40.82282098337836, -73.89700977998044 40.822843680221055, -73.89703962438851 40.82104231114909, -73.8946683912952 40.82101961573936))",10
"POLYGON ((-73.89463848275703 40.82282098337836, -73.89460857151185 40.82462235043497, -73.89697993287116 40.824645048710714, -73.89700977998044 40.822843680221055, -73.89463848275703 40.82282098337836))",22
"POLYGON ((-73.89460857151185 40.82462235043497, -73.89457865755939 40.82642371690922, -73.89695008306042 40.82644641661806, -73.89697993287116 40.824645048710714, -73.89460857151185 40.82462235043497))",18
"POLYGON ((-73.89457865755939 40.82642371690922, -73.8945487408994 40.82822508280104, -73.89692023054793 40.82824778394308, -73.89695008306042 40.82644641661806, -73.89457865755939 40.82642371690922))",13
"POLYGON ((-73.8945487408994 40.82822508280104, -73.89451882153155 40.83002644811046, -73.8968903753334 40.83004915068576, -73.89692023054793 40.82824778394308, -73.8945487408994 40.82822508280104))",5
"POLYGON ((-73.89451882153155 40.83002644811046, -73.89448889945561 40.83182781283748, -73.89686051741657 40.83185051684612, -73.8968903753334 40.83004915068576, -73.89451882153155 40.83002644811046))",28
"POLYGON ((-73.89448889945561 40.83182781283748, -73.89445897467127 40.83362917698208, -73.89683065679715 40.833651882424135, -73.89686051741657 40.83185051684612, -73.89448889945561 40.83182781283748))",28
"POLYGON ((-73.89445897467127 40.83362917698208, -73.89442904717825 40.83543054054425, -73.89680079347487 40.8354532474198, -73.89683065679715 40.833651882424135, -73.89445897467127 40.83362917698208))",17
"POLYGON ((-73.89442904717825 40.83543054054425, -73.8943991169763 40.83723190352399, -73.89677092744947 40.83725461183311, -73.89680079347487 40.8354532474198, -73.89442904717825 40.83543054054425))",2
"POLYGON ((-73.8943991169763 40.83723190352399, -73.89436918406511 40.83903326592129, -73.89674105872062 40.839055975664046, -73.89677092744947 40.83725461183311, -73.8943991169763 40.83723190352399))",1
"POLYGON ((-73.89436918406511 40.83903326592129, -73.89433924844444 40.84083462773614, -73.89671118728809 40.84085733891263, -73.89674105872062 40.839055975664046, -73.89436918406511 40.83903326592129))",2
"POLYGON ((-73.89433924844444 40.84083462773614, -73.89430931011397 40.842635988968546, -73.89668131315157 40.84265870157883, -73.89671118728809 40.84085733891263, -73.89433924844444 40.84083462773614))",2
"POLYGON ((-73.89430931011397 40.842635988968546, -73.89427936907344 40.844437349618474, -73.89665143631082 40.84446006366264, -73.89668131315157 40.84265870157883, -73.89430931011397 40.842635988968546))",4
"POLYGON ((-73.89427936907344 40.844437349618474, -73.89424942532258 40.846238709685935, -73.89662155676552 40.84626142516405, -73.89665143631082 40.84446006366264, -73.89427936907344 40.844437349618474))",1
"POLYGON ((-73.89424942532258 40.846238709685935, -73.89421947886109 40.84804006917093, -73.89659167451543 40.848062786083084, -73.89662155676552 40.84626142516405, -73.89424942532258 40.846238709685935))",13
"POLYGON ((-73.89421947886109 40.84804006917093, -73.89418952968872 40.84984142807344, -73.89656178956024 40.84986414641969, -73.89659167451543 40.848062786083084, -73.89421947886109 40.84804006917093))",23
"POLYGON ((-73.89418952968872 40.84984142807344, -73.89415957780517 40.851642786393455, -73.89653190189969 40.8516655061739, -73.89656178956024 40.84986414641969, -73.89418952968872 40.84984142807344))",27
"POLYGON ((-73.89415957780517 40.851642786393455, -73.89412962321016 40.85344414413098, -73.89650201153351 40.85346686534569, -73.89653190189969 40.8516655061739, -73.89415957780517 40.851642786393455))",10
"POLYGON ((-73.89412962321016 40.85344414413098, -73.89409966590341 40.855245501286, -73.8964721184614 40.85526822393504, -73.89650201153351 40.85346686534569, -73.89412962321016 40.85344414413098))",0
"POLYGON ((-73.89409966590341 40.855245501286, -73.89406970588466 40.85704685785851, -73.89644222268309 40.85706958194196, -73.8964721184614 40.85526822393504, -73.89409966590341 40.855245501286))",0
"POLYGON ((-73.89406970588466 40.85704685785851, -73.89403974315363 40.85884821384851, -73.8964123241983 40.85887093936645, -73.89644222268309 40.85706958194196, -73.89406970588466 40.85704685785851))",0
"POLYGON ((-73.89403974315363 40.85884821384851, -73.89400977771001 40.86064956925597, -73.89638242300676 40.860672296208485, -73.8964123241983 40.85887093936645, -73.89403974315363 40.85884821384851))",0
"POLYGON ((-73.89400977771001 40.86064956925597, -73.89397980955356 40.862450924080896, -73.89635251910818 40.86247365246805, -73.89638242300676 40.860672296208485, -73.89400977771001 40.86064956925597))",0
"POLYGON ((-73.89397980955356 40.862450924080896, -73.89394983868398 40.86425227832329, -73.89632261250229 40.86427500814517, -73.89635251910818 40.86247365246805, -73.89397980955356 40.862450924080896))",0
"POLYGON ((-73.89394983868398 40.86425227832329, -73.89391986510097 40.866053631983135, -73.8962927031888 40.86607636323983, -73.89632261250229 40.86427500814517, -73.89394983868398 40.86425227832329))",0
"POLYGON ((-73.89391986510097 40.866053631983135, -73.8938898888043 40.86785498506044, -73.89626279116746 40.867877717751995, -73.8962927031888 40.86607636323983, -73.89391986510097 40.866053631983135))",0
"POLYGON ((-73.8938898888043 40.86785498506044, -73.89385990979366 40.86965633755518, -73.89623287643795 40.86967907168168, -73.89626279116746 40.867877717751995, -73.8938898888043 40.86785498506044))",0
"POLYGON ((-73.89385990979366 40.86965633755518, -73.89382992806877 40.87145768946734, -73.89620295900004 40.87148042502888, -73.89623287643795 40.86967907168168, -73.89385990979366 40.86965633755518))",0
"POLYGON ((-73.89382992806877 40.87145768946734, -73.89379994362936 40.87325904079694, -73.8961730388534 40.87328177779358, -73.89620295900004 40.87148042502888, -73.89382992806877 40.87145768946734))",0
"POLYGON ((-73.89379994362936 40.87325904079694, -73.89376995647514 40.87506039154395, -73.89614311599777 40.875083129975785, -73.8961730388534 40.87328177779358, -73.89379994362936 40.87325904079694))",0
"POLYGON ((-73.89376995647514 40.87506039154395, -73.89373996660585 40.876861741708375, -73.89611319043291 40.87688448157545, -73.89614311599777 40.875083129975785, -73.89376995647514 40.87506039154395))",0
"POLYGON ((-73.89373996660585 40.876861741708375, -73.89370997402119 40.87866309129021, -73.89608326215848 40.87868583259262, -73.89611319043291 40.87688448157545, -73.89373996660585 40.876861741708375))",0
"POLYGON ((-73.89370997402119 40.87866309129021, -73.89367997872088 40.880464440289444, -73.89605333117424 40.88048718302727, -73.89608326215848 40.87868583259262, -73.89370997402119 40.87866309129021))",0
"POLYGON ((-73.8934938463277 40.748941745951534, -73.8934639819436 40.750743135447074, -73.89583271578599 40.75076582363494, -73.89586251627185 40.74896443270644, -73.8934938463277 40.748941745951534))",0
"POLYGON ((-73.8934639819436 40.750743135447074, -73.89343411485783 40.75254452436042, -73.89580291260421 40.75256721398135, -73.89583271578599 40.75076582363494, -73.8934639819436 40.750743135447074))",0
"POLYGON ((-73.89343411485783 40.75254452436042, -73.89340424507007 40.75434591269159, -73.89577310672627 40.75436860374565, -73.89580291260421 40.75256721398135, -73.89343411485783 40.75254452436042))",0
"POLYGON ((-73.89340424507007 40.75434591269159, -73.89337437258008 40.75614730044059, -73.89574329815186 40.75616999292784, -73.89577310672627 40.75436860374565, -73.89340424507007 40.75434591269159))",0
"POLYGON ((-73.89337437258008 40.75614730044059, -73.89334449738759 40.75794868760738, -73.89571348688072 40.7579713815279, -73.89574329815186 40.75616999292784, -73.89337437258008 40.75614730044059))",0
"POLYGON ((-73.89334449738759 40.75794868760738, -73.89331461949229 40.75975007419197, -73.89568367291257 40.75977276954584, -73.89571348688072 40.7579713815279, -73.89334449738759 40.75794868760738))",0
"POLYGON ((-73.89331461949229 40.75975007419197, -73.89328473889393 40.76155146019436, -73.89565385624712 40.761574156981666, -73.89568367291257 40.75977276954584, -73.89331461949229 40.75975007419197))",0
"POLYGON ((-73.89328473889393 40.76155146019436, -73.89325485559222 40.76335284561451, -73.89562403688412 40.763375543835316, -73.89565385624712 40.761574156981666, -73.89328473889393 40.76155146019436))",0
"POLYGON ((-73.89325485559222 40.76335284561451, -73.89322496958688 40.765154230452445, -73.89559421482326 40.76517693010684, -73.89562403688412 40.763375543835316, -73.89325485559222 40.76335284561451))",0
"POLYGON ((-73.89322496958688 40.765154230452445, -73.89319508087765 40.766955614708166, -73.8955643900643 40.76697831579621, -73.89559421482326 40.76517693010684, -73.89322496958688 40.765154230452445))",0
"POLYGON ((-73.89319508087765 40.766955614708166, -73.89316518946423 40.768756998381626, -73.89553456260693 40.7687797009034, -73.8955643900643 40.76697831579621, -73.89319508087765 40.766955614708166))",0
"POLYGON ((-73.89316518946423 40.768756998381626, -73.89313529534635 40.77055838147284, -73.8955047324509 40.77058108542843, -73.89553456260693 40.7687797009034, -73.89316518946423 40.768756998381626))",0
"POLYGON ((-73.89313529534635 40.77055838147284, -73.89310539852376 40.77235976398181, -73.8954748995959 40.772382469371294, -73.8955047324509 40.77058108542843, -73.89313529534635 40.77055838147284))",0
"POLYGON ((-73.89310539852376 40.77235976398181, -73.89307549899613 40.77416114590851, -73.8954450640417 40.774183852731944, -73.8954748995959 40.772382469371294, -73.89310539852376 40.77235976398181))",0
"POLYGON ((-73.89307549899613 40.77416114590851, -73.89304559676322 40.77596252725295, -73.89541522578797 40.77598523551042, -73.8954450640417 40.774183852731944, -73.89307549899613 40.77416114590851))",0
"POLYGON ((-73.89304559676322 40.77596252725295, -73.89301569182474 40.77776390801512, -73.89538538483447 40.77778661770672, -73.89541522578797 40.77598523551042, -73.89304559676322 40.77596252725295))",0
"POLYGON ((-73.89301569182474 40.77776390801512, -73.89298578418042 40.779565288194995, -73.8953555411809 40.77958799932079, -73.89538538483447 40.77778661770672, -73.89301569182474 40.77776390801512))",0
"POLYGON ((-73.89298578418042 40.779565288194995, -73.89295587382998 40.78136666779259, -73.89532569482701 40.781389380352635, -73.8953555411809 40.77958799932079, -73.89298578418042 40.779565288194995))",0
"POLYGON ((-73.89295587382998 40.78136666779259, -73.89292596077314 40.78316804680788, -73.89529584577251 40.783190760802285, -73.89532569482701 40.781389380352635, -73.89295587382998 40.78136666779259))",0
"POLYGON ((-73.89292596077314 40.78316804680788, -73.89289604500962 40.78496942524087, -73.89526599401711 40.784992140669694, -73.89529584577251 40.783190760802285, -73.89292596077314 40.78316804680788))",0
"POLYGON ((-73.89289604500962 40.78496942524087, -73.89286612653913 40.78677080309155, -73.89523613956055 40.786793519954884, -73.89526599401711 40.784992140669694, -73.89289604500962 40.78496942524087))",0
"POLYGON ((-73.89286612653913 40.78677080309155, -73.89283620536142 40.788572180359914, -73.89520628240255 40.78859489865782, -73.89523613956055 40.786793519954884, -73.89286612653913 40.78677080309155))",0
"POLYGON ((-73.89283620536142 40.788572180359914, -73.8928062814762 40.79037355704595, -73.89517642254283 40.79039627677851, -73.89520628240255 40.78859489865782, -73.89283620536142 40.788572180359914))",0
"POLYGON ((-73.8928062814762 40.79037355704595, -73.89277635488318 40.79217493314966, -73.8951465599811 40.79219765431695, -73.89517642254283 40.79039627677851, -73.8928062814762 40.79037355704595))",0
"POLYGON ((-73.89277635488318 40.79217493314966, -73.89274642558212 40.79397630867102, -73.89511669471709 40.793999031273124, -73.8951465599811 40.79219765431695, -73.89277635488318 40.79217493314966))",0
"POLYGON ((-73.89274642558212 40.79397630867102, -73.89271649357268 40.79577768361005, -73.89508682675054 40.79580040764702, -73.89511669471709 40.793999031273124, -73.89274642558212 40.79397630867102))",0
"POLYGON ((-73.89271649357268 40.79577768361005, -73.89268655885463 40.79757905796671, -73.89505695608116 40.797601783438644, -73.89508682675054 40.79580040764702, -73.89271649357268 40.79577768361005))",0
"POLYGON ((-73.89268655885463 40.79757905796671, -73.89265662142768 40.79938043174102, -73.89502708270867 40.79940315864798, -73.89505695608116 40.797601783438644, -73.89268655885463 40.79757905796671))",0
"POLYGON ((-73.89265662142768 40.79938043174102, -73.89262668129156 40.80118180493296, -73.89499720663278 40.80120453327503, -73.89502708270867 40.79940315864798, -73.89265662142768 40.79938043174102))",0
"POLYGON ((-73.89262668129156 40.80118180493296, -73.89259673844596 40.80298317754252, -73.89496732785325 40.803005907319786, -73.89499720663278 40.80120453327503, -73.89262668129156 40.80118180493296))",0
"POLYGON ((-73.89259673844596 40.80298317754252, -73.89256679289063 40.8047845495697, -73.89493744636975 40.804807280782235, -73.89496732785325 40.803005907319786, -73.89259673844596 40.80298317754252))",0
"POLYGON ((-73.89256679289063 40.8047845495697, -73.89253684462528 40.806585921014495, -73.89490756218206 40.80660865366237, -73.89493744636975 40.804807280782235, -73.89256679289063 40.8047845495697))",3
"POLYGON ((-73.89253684462528 40.806585921014495, -73.89250689364965 40.80838729187689, -73.89487767528985 40.808410025960185, -73.89490756218206 40.80660865366237, -73.89253684462528 40.806585921014495))",5
"POLYGON ((-73.89250689364965 40.80838729187689, -73.89247693996344 40.81018866215688, -73.89484778569289 40.81021139767569, -73.89487767528985 40.808410025960185, -73.89250689364965 40.80838729187689))",7
"POLYGON ((-73.89247693996344 40.81018866215688, -73.8924469835664 40.81199003185448, -73.89481789339085 40.812012768808835, -73.89484778569289 40.81021139767569, -73.89247693996344 40.81018866215688))",4
"POLYGON ((-73.8924469835664 40.81199003185448, -73.89241702445821 40.813791400969635, -73.8947879983835 40.81381413935964, -73.89481789339085 40.812012768808835, -73.8924469835664 40.81199003185448))",0
"POLYGON ((-73.89241702445821 40.813791400969635, -73.89238706263862 40.81559276950237, -73.89475810067053 40.81561550932811, -73.8947879983835 40.81381413935964, -73.89241702445821 40.813791400969635))",2
"POLYGON ((-73.89238706263862 40.81559276950237, -73.89235709810734 40.81739413745268, -73.89472820025168 40.81741687871422, -73.89475810067053 40.81561550932811, -73.89238706263862 40.81559276950237))",6
"POLYGON ((-73.89235709810734 40.81739413745268, -73.8923271308641 40.819195504820556, -73.89469829712667 40.81921824751797, -73.89472820025168 40.81741687871422, -73.89235709810734 40.81739413745268))",15
"POLYGON ((-73.8923271308641 40.819195504820556, -73.89229716090863 40.82099687160598, -73.8946683912952 40.82101961573936, -73.89469829712667 40.81921824751797, -73.8923271308641 40.819195504820556))",12
"POLYGON ((-73.89229716090863 40.82099687160598, -73.89226718824061 40.82279823780895, -73.89463848275703 40.82282098337836, -73.8946683912952 40.82101961573936, -73.89229716090863 40.82099687160598))",12
"POLYGON ((-73.89226718824061 40.82279823780895, -73.89223721285981 40.824599603429455, -73.89460857151185 40.82462235043497, -73.89463848275703 40.82282098337836, -73.89226718824061 40.82279823780895))",10
"POLYGON ((-73.89223721285981 40.824599603429455, -73.89220723476593 40.82640096846751, -73.89457865755939 40.82642371690922, -73.89460857151185 40.82462235043497, -73.89223721285981 40.824599603429455))",10
"POLYGON ((-73.89220723476593 40.82640096846751, -73.89217725395868 40.82820233292308, -73.8945487408994 40.82822508280104, -73.89457865755939 40.82642371690922, -73.89220723476593 40.82640096846751))",3
"POLYGON ((-73.89217725395868 40.82820233292308, -73.8921472704378 40.830003696796155, -73.89451882153155 40.83002644811046, -73.8945487408994 40.82822508280104, -73.89217725395868 40.82820233292308))",16
"POLYGON ((-73.8921472704378 40.830003696796155, -73.89211728420301 40.83180506008676, -73.89448889945561 40.83182781283748, -73.89451882153155 40.83002644811046, -73.8921472704378 40.830003696796155))",11
"POLYGON ((-73.89211728420301 40.83180506008676, -73.89208729525404 40.83360642279486, -73.89445897467127 40.83362917698208, -73.89448889945561 40.83182781283748, -73.89211728420301 40.83180506008676))",28
"POLYGON ((-73.89208729525404 40.83360642279486, -73.89205730359058 40.83540778492046, -73.89442904717825 40.83543054054425, -73.89445897467127 40.83362917698208, -73.89208729525404 40.83360642279486))",38
"POLYGON ((-73.89205730359058 40.83540778492046, -73.89202730921237 40.83720914646355, -73.8943991169763 40.83723190352399, -73.89442904717825 40.83543054054425, -73.89205730359058 40.83540778492046))",16
"POLYGON ((-73.89202730921237 40.83720914646355, -73.89199731211912 40.83901050742413, -73.89436918406511 40.83903326592129, -73.8943991169763 40.83723190352399, -73.89202730921237 40.83720914646355))",1
"POLYGON ((-73.89199731211912 40.83901050742413, -73.89196731231056 40.840811867802174, -73.89433924844444 40.84083462773614, -73.89436918406511 40.83903326592129, -73.89199731211912 40.83901050742413))",0
"POLYGON ((-73.89196731231056 40.840811867802174, -73.89193730978641 40.8426132275977, -73.89430931011397 40.842635988968546, -73.89433924844444 40.84083462773614, -73.89196731231056 40.840811867802174))",18
"POLYGON ((-73.89193730978641 40.8426132275977, -73.89190730454641 40.84441458681068, -73.89427936907344 40.844437349618474, -73.89430931011397 40.842635988968546, -73.89193730978641 40.8426132275977))",16
"POLYGON ((-73.89190730454641 40.84441458681068, -73.89187729659025 40.84621594544111, -73.89424942532258 40.846238709685935, -73.89427936907344 40.844437349618474, -73.89190730454641 40.84441458681068))",12
"POLYGON ((-73.89187729659025 40.84621594544111, -73.89184728591766 40.848017303488994, -73.89421947886109 40.84804006917093, -73.89424942532258 40.846238709685935, -73.89187729659025 40.84621594544111))",15
"POLYGON ((-73.89184728591766 40.848017303488994, -73.89181727252837 40.84981866095432, -73.89418952968872 40.84984142807344, -73.89421947886109 40.84804006917093, -73.89184728591766 40.848017303488994))",10
"POLYGON ((-73.89181727252837 40.84981866095432, -73.89178725642208 40.85162001783708, -73.89415957780517 40.851642786393455, -73.89418952968872 40.84984142807344, -73.89181727252837 40.84981866095432))",9
"POLYGON ((-73.89178725642208 40.85162001783708, -73.89175723759854 40.85342137413727, -73.89412962321016 40.85344414413098, -73.89415957780517 40.851642786393455, -73.89178725642208 40.85162001783708))",0
"POLYGON ((-73.89175723759854 40.85342137413727, -73.89172721605745 40.855222729854866, -73.89409966590341 40.855245501286, -73.89412962321016 40.85344414413098, -73.89175723759854 40.85342137413727))",0
"POLYGON ((-73.89172721605745 40.855222729854866, -73.89169719179854 40.85702408498988, -73.89406970588466 40.85704685785851, -73.89409966590341 40.855245501286, -73.89172721605745 40.855222729854866))",0
"POLYGON ((-73.89169719179854 40.85702408498988, -73.89166716482153 40.85882543954231, -73.89403974315363 40.85884821384851, -73.89406970588466 40.85704685785851, -73.89169719179854 40.85702408498988))",0
"POLYGON ((-73.89166716482153 40.85882543954231, -73.89163713512613 40.860626793512125, -73.89400977771001 40.86064956925597, -73.89403974315363 40.85884821384851, -73.89166716482153 40.85882543954231))",0
"POLYGON ((-73.89163713512613 40.860626793512125, -73.89160710271206 40.862428146899326, -73.89397980955356 40.862450924080896, -73.89400977771001 40.86064956925597, -73.89163713512613 40.860626793512125))",0
"POLYGON ((-73.89160710271206 40.862428146899326, -73.89157706757906 40.864229499703924, -73.89394983868398 40.86425227832329, -73.89397980955356 40.862450924080896, -73.89160710271206 40.862428146899326))",0
"POLYGON ((-73.89157706757906 40.864229499703924, -73.89154702972684 40.86603085192589, -73.89391986510097 40.866053631983135, -73.89394983868398 40.86425227832329, -73.89157706757906 40.864229499703924))",0
"POLYGON ((-73.89154702972684 40.86603085192589, -73.8915169891551 40.867832203565236, -73.8938898888043 40.86785498506044, -73.89391986510097 40.866053631983135, -73.89154702972684 40.86603085192589))",0
"POLYGON ((-73.8915169891551 40.867832203565236, -73.8914869458636 40.869633554621956, -73.89385990979366 40.86965633755518, -73.8938898888043 40.86785498506044, -73.8915169891551 40.867832203565236))",0
"POLYGON ((-73.8914869458636 40.869633554621956, -73.89145689985203 40.871434905096, -73.89382992806877 40.87145768946734, -73.89385990979366 40.86965633755518, -73.8914869458636 40.869633554621956))",0
"POLYGON ((-73.89145689985203 40.871434905096, -73.8914268511201 40.87323625498742, -73.89379994362936 40.87325904079694, -73.89382992806877 40.87145768946734, -73.89145689985203 40.871434905096))",0
"POLYGON ((-73.8914268511201 40.87323625498742, -73.89139679966759 40.87503760429617, -73.89376995647514 40.87506039154395, -73.89379994362936 40.87325904079694, -73.8914268511201 40.87323625498742))",0
"POLYGON ((-73.89139679966759 40.87503760429617, -73.89136674549415 40.87683895302225, -73.89373996660585 40.876861741708375, -73.89376995647514 40.87506039154395, -73.89139679966759 40.87503760429617))",0
"POLYGON ((-73.89136674549415 40.87683895302225, -73.89133668859952 40.87864030116566, -73.89370997402119 40.87866309129021, -73.89373996660585 40.876861741708375, -73.89136674549415 40.87683895302225))",0
"POLYGON ((-73.89133668859952 40.87864030116566, -73.89130662898344 40.88044164872639, -73.89367997872088 40.880464440289444, -73.89370997402119 40.87866309129021, -73.89133668859952 40.87864030116566))",0
"POLYGON ((-73.89112517908498 40.74891901059603, -73.89109525080292 40.750720398655524, -73.8934639819436 40.750743135447074, -73.8934938463277 40.748941745951534, -73.89112517908498 40.74891901059603))",0
"POLYGON ((-73.89109525080292 40.750720398655524, -73.89106531981338 40.75252178613276, -73.89343411485783 40.75254452436042, -73.8934639819436 40.750743135447074, -73.89109525080292 40.750720398655524))",0
"POLYGON ((-73.89106531981338 40.75252178613276, -73.89103538611612 40.75432317302775, -73.89340424507007 40.75434591269159, -73.89343411485783 40.75254452436042, -73.89106531981338 40.75252178613276))",0
"POLYGON ((-73.89103538611612 40.75432317302775, -73.89100544971083 40.75612455934047, -73.89337437258008 40.75614730044059, -73.89340424507007 40.75434591269159, -73.89103538611612 40.75432317302775))",0
"POLYGON ((-73.89100544971083 40.75612455934047, -73.89097551059724 40.757925945070916, -73.89334449738759 40.75794868760738, -73.89337437258008 40.75614730044059, -73.89100544971083 40.75612455934047))",0
"POLYGON ((-73.89097551059724 40.757925945070916, -73.8909455687751 40.75972733021909, -73.89331461949229 40.75975007419197, -73.89334449738759 40.75794868760738, -73.89097551059724 40.757925945070916))",0
"POLYGON ((-73.8909455687751 40.75972733021909, -73.89091562424409 40.761528714784966, -73.89328473889393 40.76155146019436, -73.89331461949229 40.75975007419197, -73.8909455687751 40.75972733021909))",0
"POLYGON ((-73.89091562424409 40.761528714784966, -73.89088567700395 40.76333009876856, -73.89325485559222 40.76335284561451, -73.89328473889393 40.76155146019436, -73.89091562424409 40.761528714784966))",0
"POLYGON ((-73.89088567700395 40.76333009876856, -73.8908557270544 40.76513148216984, -73.89322496958688 40.765154230452445, -73.89325485559222 40.76335284561451, -73.89088567700395 40.76333009876856))",0
"POLYGON ((-73.8908557270544 40.76513148216984, -73.89082577439517 40.766932864988824, -73.89319508087765 40.766955614708166, -73.89322496958688 40.765154230452445, -73.8908557270544 40.76513148216984))",0
"POLYGON ((-73.89082577439517 40.766932864988824, -73.89079581902598 40.76873424722549, -73.89316518946423 40.768756998381626, -73.89319508087765 40.766955614708166, -73.89082577439517 40.766932864988824))",0
"POLYGON ((-73.89079581902598 40.76873424722549, -73.89076586094656 40.77053562887981, -73.89313529534635 40.77055838147284, -73.89316518946423 40.768756998381626, -73.89079581902598 40.76873424722549))",0
"POLYGON ((-73.89076586094656 40.77053562887981, -73.8907359001566 40.772337009951826, -73.89310539852376 40.77235976398181, -73.89313529534635 40.77055838147284, -73.89076586094656 40.77053562887981))",0
"POLYGON ((-73.8907359001566 40.772337009951826, -73.89070593665586 40.77413839044151, -73.89307549899613 40.77416114590851, -73.89310539852376 40.77235976398181, -73.8907359001566 40.772337009951826))",0
"POLYGON ((-73.89070593665586 40.77413839044151, -73.89067597044404 40.77593977034882, -73.89304559676322 40.77596252725295, -73.89307549899613 40.77416114590851, -73.89070593665586 40.77413839044151))",0
"POLYGON ((-73.89067597044404 40.77593977034882, -73.89064600152086 40.77774114967381, -73.89301569182474 40.77776390801512, -73.89304559676322 40.77596252725295, -73.89067597044404 40.77593977034882))",0
"POLYGON ((-73.89064600152086 40.77774114967381, -73.89061602988606 40.77954252841642, -73.89298578418042 40.779565288194995, -73.89301569182474 40.77776390801512, -73.89064600152086 40.77774114967381))",0
"POLYGON ((-73.89061602988606 40.77954252841642, -73.89058605553934 40.78134390657666, -73.89295587382998 40.78136666779259, -73.89298578418042 40.779565288194995, -73.89061602988606 40.77954252841642))",0
"POLYGON ((-73.89058605553934 40.78134390657666, -73.89055607848043 40.78314528415455, -73.89292596077314 40.78316804680788, -73.89295587382998 40.78136666779259, -73.89058605553934 40.78134390657666))",0
"POLYGON ((-73.89055607848043 40.78314528415455, -73.89052609870906 40.784946661150045, -73.89289604500962 40.78496942524087, -73.89292596077314 40.78316804680788, -73.89055607848043 40.78314528415455))",0
"POLYGON ((-73.89052609870906 40.784946661150045, -73.89049611622495 40.78674803756314, -73.89286612653913 40.78677080309155, -73.89289604500962 40.78496942524087, -73.89052609870906 40.784946661150045))",0
"POLYGON ((-73.89049611622495 40.78674803756314, -73.89046613102781 40.788549413393866, -73.89283620536142 40.788572180359914, -73.89286612653913 40.78677080309155, -73.89049611622495 40.78674803756314))",0
"POLYGON ((-73.89046613102781 40.788549413393866, -73.89043614311737 40.79035078864218, -73.8928062814762 40.79037355704595, -73.89283620536142 40.788572180359914, -73.89046613102781 40.788549413393866))",0
"POLYGON ((-73.89043614311737 40.79035078864218, -73.89040615249334 40.79215216330809, -73.89277635488318 40.79217493314966, -73.8928062814762 40.79037355704595, -73.89043614311737 40.79035078864218))",0
"POLYGON ((-73.89040615249334 40.79215216330809, -73.89037615915547 40.79395353739157, -73.89274642558212 40.79397630867102, -73.89277635488318 40.79217493314966, -73.89040615249334 40.79215216330809))",0
"POLYGON ((-73.89037615915547 40.79395353739157, -73.89034616310344 40.79575491089263, -73.89271649357268 40.79577768361005, -73.89274642558212 40.79397630867102, -73.89037615915547 40.79395353739157))",1
