Polygon Number,Longitude,Latitude
8064,-73.967803,40.796001
8064,-73.967679,40.795953
8064,-73.967665,40.795963
8064,-73.967593,40.796069
8064,-73.967414,40.796
8064,-73.967402,40.79599
8064,-73.967626,40.795658
8064,-73.967826,40.795735
8064,-73.967746,40.795854
8064,-73.967965,40.795939
8064,-73.968015,40.795906
8064,-73.968095,40.795787
8064,-73.968373,40.795894
8064,-73.968277,40.796038
8064,-73.968198,40.796089
8064,-73.968278,40.796119
8064,-73.968622,40.7957
8064,-73.968878,40.795799
8065,-73.980299,40.780709
8065,-73.98113,40.781026
8065,-73.980791,40.781535
8065,-73.97996,40.781218
8065,-73.980299,40.780709
8066,-73.958473,40.807566
8066,-73.9596,40.807973
8066,-73.959542,40.808066
8066,-73.959492,40.808047
8066,-73.959433,40.80814
8066,-73.959466,40.808152
8066,-73.959438,40.808197
8066,-73.95859,40.80789
8066,-73.95865,40.807796
8066,-73.958702,40.807815
8066,-73.958755,40.807732
8066,-73.958687,40.807707
8066,-73.958592,40.807858
8066,-73.958345,40.807769
8066,-73.958473,40.807566
8067,-73.956973,40.805254
8067,-73.956665,40.805759
8067,-73.956526,40.805711
8067,-73.956834,40.805205
8067,-73.956973,40.805254
8068,-73.943166,40.797986
8068,-73.943505,40.798102
8068,-73.943454,40.798188
8068,-73.943547,40.79822
8068,-73.943504,40.798292
8068,-73.943264,40.798209
8068,-73.943315,40.798123
8068,-73.943059,40.798035
8068,-73.942982,40.798164
8068,-73.942873,40.798126
8068,-73.942932,40.798028
8068,-73.94281,40.797986
8068,-73.942861,40.797902
8068,-73.943047,40.797966
8068,-73.943115,40.797852
8068,-73.943224,40.797889
8068,-73.943166,40.797986
8069,-73.936717,40.805084
8069,-73.936622,40.80522
8069,-73.936262,40.805075
8069,-73.936357,40.804939
8069,-73.936717,40.805084
8070,-73.939847,40.794775
8070,-73.940001,40.794832
8070,-73.939885,40.79501
8070,-73.939723,40.79495
8070,-73.939626,40.795101
8070,-73.93947,40.795043
8070,-73.939585,40.794865
8070,-73.93975,40.794926
8070,-73.939847,40.794775
8071,-73.942754,40.79504
8071,-73.942627,40.795211
8071,-73.942543,40.795175
8071,-73.942671,40.795004
8071,-73.942754,40.79504
8072,-73.917964,40.79089
8072,-73.918171,40.790719
8072,-73.918599,40.791015
8072,-73.918391,40.791186
8072,-73.917964,40.79089
8073,-73.992012,40.76601
8073,-73.99205,40.766025
8073,-73.991907,40.766235
8073,-73.991636,40.76613
8073,-73.99192,40.765714
8073,-73.992152,40.765804
8073,-73.992012,40.76601
8074,-73.981324,40.774244
8074,-73.981655,40.773741
8074,-73.98196,40.773857
8074,-73.981948,40.774403
8074,-73.981934,40.774424
8074,-73.981933,40.774474
8074,-73.981324,40.774244
8075,-73.968091,40.778679
8075,-73.968164,40.778577
8075,-73.968655,40.778775
8075,-73.968583,40.778878
8075,-73.968091,40.778679
8076,-73.955912,40.778821
8076,-73.955592,40.779316
8076,-73.954221,40.778807
8076,-73.954494,40.778384
8076,-73.954832,40.778509
8076,-73.95487,40.77845
8076,-73.954965,40.778486
8076,-73.954941,40.778523
8076,-73.955194,40.778617
8076,-73.955227,40.778566
8076,-73.955912,40.778821
8077,-73.938635,40.855226
8077,-73.938444,40.855522
8077,-73.938387,40.855501
8077,-73.938375,40.855519
8077,-73.938733,40.855651
8077,-73.938634,40.855804
8077,-73.93808,40.855599
8077,-73.938167,40.855465
8077,-73.93818,40.855469
8077,-73.938292,40.855296
8077,-73.938413,40.85534
8077,-73.938436,40.855304
8077,-73.938335,40.855267
8077,-73.938414,40.855144
8077,-73.938635,40.855226
8078,-73.927678,40.855831
8078,-73.927531,40.856072
8078,-73.92734,40.856006
8078,-73.927324,40.856032
8078,-73.927489,40.85609
8078,-73.927351,40.856316
8078,-73.927058,40.856214
8078,-73.92712,40.856112
8078,-73.927313,40.856179
8078,-73.927337,40.856138
8078,-73.92716,40.856077
8078,-73.927289,40.855864
8078,-73.927488,40.855933
8078,-73.927513,40.855893
8078,-73.927331,40.85583
8078,-73.927391,40.855731
8078,-73.927678,40.855831
8079,-73.935307,40.855843
8079,-73.934774,40.856717
8079,-73.934531,40.856633
8079,-73.934852,40.856107
8079,-73.934888,40.856119
8079,-73.93502,40.855902
8079,-73.934961,40.855881
8079,-73.93504,40.85575
8079,-73.935307,40.855843
8080,-73.935134,40.856508
8080,-73.935238,40.85654
8080,-73.935257,40.856505
8080,-73.935185,40.856483
8080,-73.935266,40.856331
8080,-73.935478,40.856395
8080,-73.935198,40.856925
8080,-73.934942,40.856848
8080,-73.935034,40.856673
8080,-73.935126,40.856701
8080,-73.935147,40.856662
8080,-73.935066,40.856638
8080,-73.935134,40.856508
8081,-73.960155,40.815138
8081,-73.96046,40.815251
8081,-73.96041,40.815329
8081,-73.960347,40.815306
8081,-73.960307,40.815369
8081,-73.960394,40.815401
8081,-73.960423,40.815356
8081,-73.960693,40.815456
8081,-73.960528,40.81571
8081,-73.959929,40.815488
8081,-73.960155,40.815138
8082,-73.949458,40.832919
8082,-73.949447,40.832917
8082,-73.949317,40.832869
8082,-73.949283,40.832864
8082,-73.949261,40.832897
8082,-73.949283,40.832905
8082,-73.949212,40.833012
8082,-73.949195,40.83301
8082,-73.949079,40.832966
8082,-73.949093,40.832911
8082,-73.949144,40.832832
8082,-73.949093,40.832813
8082,-73.949178,40.832684
8082,-73.949187,40.832648
8082,-73.949207,40.83265
8082,-73.949335,40.832698
8082,-73.949317,40.832773
8082,-73.949297,40.832803
8082,-73.949249,40.832796
8082,-73.949238,40.832841
8082,-73.949313,40.832852
8082,-73.949404,40.832714
8082,-73.949505,40.832751
8082,-73.949478,40.832858
8082,-73.949478,40.832858
8082,-73.949466,40.832907
8082,-73.949458,40.832919
8083,-73.942765,40.832742
8083,-73.942821,40.832978
8083,-73.943104,40.83294
8083,-73.943189,40.832974
8083,-73.943068,40.833148
8083,-73.943754,40.833056
8083,-73.94366,40.833192
8083,-73.943976,40.833318
8083,-73.943966,40.833332
8083,-73.944451,40.833525
8083,-73.9444,40.833598
8083,-73.9443,40.833558
8083,-73.944344,40.833744
8083,-73.943978,40.833598
8083,-73.943991,40.833579
8083,-73.942241,40.832883
8083,-73.942586,40.832387
8083,-73.942962,40.832537
8083,-73.942909,40.832613
8083,-73.942906,40.832612
8083,-73.942877,40.832653
8083,-73.942594,40.832541
8083,-73.942575,40.832568
8083,-73.942819,40.832665
8083,-73.942765,40.832742
8084,-73.939127,40.836542
8084,-73.938775,40.837104
8084,-73.938419,40.836976
8084,-73.938468,40.836899
8084,-73.938684,40.836976
8084,-73.9387,40.83695
8084,-73.938498,40.836877
8084,-73.938545,40.836802
8084,-73.938649,40.836839
8084,-73.938664,40.836815
8084,-73.938569,40.836781
8084,-73.938612,40.836712
8084,-73.938832,40.836791
8084,-73.938849,40.836763
8084,-73.938681,40.836703
8084,-73.938845,40.836441
8084,-73.939127,40.836542
8085,-73.937982,40.823617
8085,-73.938282,40.823111
8085,-73.938605,40.82322
8085,-73.93855,40.823312
8085,-73.938334,40.823239
8085,-73.938319,40.823265
8085,-73.938515,40.823332
8085,-73.938471,40.823407
8085,-73.93826,40.823335
8085,-73.938245,40.82336
8085,-73.93844,40.823426
8085,-73.938328,40.823614
8085,-73.93832,40.823612
8085,-73.938261,40.823711
8085,-73.937982,40.823617
8086,-73.97335,40.761142
8086,-73.974714,40.76164
8086,-73.974397,40.762138
8086,-73.973033,40.761639
8086,-73.97335,40.761142
8087,-73.949207,40.827695
8087,-73.948885,40.82819
8087,-73.948503,40.828048
8087,-73.948655,40.827814
8087,-73.948942,40.827921
8087,-73.948964,40.827887
8087,-73.948699,40.827788
8087,-73.948766,40.827685
8087,-73.948885,40.827729
8087,-73.948903,40.827702
8087,-73.948782,40.827657
8087,-73.948844,40.82756
8087,-73.949207,40.827695
8088,-73.944579,40.829699
8088,-73.944932,40.829167
8088,-73.945093,40.829228
8088,-73.944925,40.829481
8088,-73.945073,40.829538
8088,-73.945038,40.829591
8088,-73.946498,40.830146
8088,-73.946476,40.830179
8088,-73.946891,40.830337
8088,-73.946845,40.830408
8088,-73.947057,40.830488
8088,-73.947119,40.830394
8088,-73.946782,40.830266
8088,-73.946948,40.830015
8088,-73.947067,40.83006
8088,-73.946968,40.830209
8088,-73.947005,40.830223
8088,-73.947097,40.830084
8088,-73.947387,40.830193
8088,-73.947083,40.83065
8088,-73.944579,40.829699
8089,-73.941047,40.816273
8089,-73.941187,40.816059
8089,-73.942008,40.816365
8089,-73.94195,40.816454
8089,-73.941859,40.81642
8089,-73.941809,40.816498
8089,-73.941888,40.816527
8089,-73.941857,40.816574
8089,-73.941047,40.816273
8090,-73.943734,40.818738
8090,-73.943608,40.818928
8090,-73.943563,40.818911
8090,-73.943554,40.818926
8090,-73.942687,40.818598
8090,-73.942822,40.818393
8090,-73.943734,40.818738
8091,-73.934272,40.823021
8091,-73.934275,40.823151
8091,-73.934218,40.823151
8091,-73.934214,40.823022
8091,-73.934272,40.823021
8092,-73.960585,40.800099
8092,-73.96123,40.800342
8092,-73.961084,40.800564
8092,-73.960741,40.800435
8092,-73.960725,40.80046
8092,-73.960422,40.800346
8092,-73.960585,40.800099
8093,-73.968235,40.800541
8093,-73.968255,40.800463
8093,-73.968277,40.800431
8093,-73.968378,40.800034
8093,-73.968419,40.799975
8093,-73.968804,40.800128
8093,-73.968665,40.800333
8093,-73.96851,40.800272
8093,-73.968545,40.80022
8093,-73.968511,40.80023
8093,-73.968508,40.800239
8093,-73.96847,40.800296
8093,-73.968463,40.800321
8093,-73.968609,40.800378
8093,-73.968571,40.800435
8093,-73.968579,40.800471
8093,-73.968651,40.800499
8093,-73.968649,40.800502
8093,-73.96876,40.800545
8093,-73.968751,40.80058
8093,-73.968664,40.800708
8093,-73.968235,40.800541
8094,-73.963624,40.804021
8094,-73.963544,40.804159
8094,-73.963475,40.804136
8094,-73.963497,40.804098
8094,-73.963383,40.80406
8094,-73.963369,40.804082
8094,-73.963292,40.804057
8094,-73.963373,40.803917
8094,-73.963476,40.803951
8094,-73.96345,40.803996
8094,-73.96352,40.804019
8094,-73.963536,40.803992
8094,-73.963624,40.804021
8095,-73.962892,40.794376
8095,-73.963803,40.794709
8095,-73.963668,40.794921
8095,-73.963405,40.794825
8095,-73.963379,40.794866
8095,-73.963046,40.794745
8095,-73.963007,40.794806
8095,-73.96297,40.794792
8095,-73.962856,40.79497
8095,-73.962578,40.794868
8095,-73.962892,40.794376
8096,-73.97141,40.782752
8096,-73.971751,40.78224
8096,-73.97396,40.783082
8096,-73.973875,40.78321
8096,-73.973832,40.783193
8096,-73.973813,40.783206
8096,-73.973854,40.783241
8096,-73.973799,40.783323
8096,-73.973207,40.783098
8096,-73.973161,40.783129
8096,-73.973152,40.783143
8096,-73.973224,40.783204
8096,-73.973191,40.783254
8096,-73.973764,40.783472
8096,-73.97381,40.783404
8096,-73.973903,40.783417
8096,-73.973894,40.78341
8096,-73.973815,40.78338
8096,-73.973916,40.783228
8096,-73.973974,40.783189
8096,-73.974,40.78315
8096,-73.974265,40.783251
8096,-73.9743,40.78328
8096,-73.973996,40.783737
8096,-73.97141,40.782752
8097,-73.957968,40.805654
8097,-73.957646,40.806159
8097,-73.956655,40.805798
8097,-73.956809,40.805556
8097,-73.957299,40.805735
8097,-73.957249,40.805814
8097,-73.957338,40.805846
8097,-73.957371,40.805795
8097,-73.957438,40.80582
8097,-73.957345,40.805966
8097,-73.95748,40.806016
8097,-73.957525,40.805945
8097,-73.957444,40.805915
8097,-73.957574,40.805711
8097,-73.957646,40.805737
8097,-73.957685,40.805676
8097,-73.957572,40.805635
8097,-73.957499,40.805749
8097,-73.957175,40.80563
8097,-73.957233,40.80554
8097,-73.957187,40.805523
8097,-73.957164,40.805559
8097,-73.957109,40.80554
8097,-73.957137,40.805497
8097,-73.956921,40.805418
8097,-73.956997,40.805299
8097,-73.957968,40.805654
8098,-73.952846,40.810738
8098,-73.953164,40.810247
8098,-73.953532,40.810384
8098,-73.953453,40.810505
8098,-73.953372,40.810475
8098,-73.953356,40.810499
8098,-73.953424,40.810524
8098,-73.953358,40.810626
8098,-73.953382,40.810635
8098,-73.953224,40.810878
8098,-73.952846,40.810738
8099,-73.958056,40.814014
8099,-73.957239,40.81415
8099,-73.957205,40.814034
8099,-73.957972,40.813906
8099,-73.957785,40.813265
8099,-73.957939,40.813239
8099,-73.958121,40.813865
8099,-73.958017,40.813882
8099,-73.958056,40.814014
8100,-73.946151,40.80643
8100,-73.945824,40.806924
8100,-73.944825,40.806546
8100,-73.944837,40.806528
8100,-73.944547,40.806418
8100,-73.944861,40.805942
8100,-73.946151,40.80643
8101,-73.944595,40.808581
8101,-73.944484,40.808751
8101,-73.944285,40.808676
8101,-73.944396,40.808506
8101,-73.944595,40.808581
8102,-73.939785,40.812423
8102,-73.940262,40.812605
8102,-73.94012,40.81282
8102,-73.939642,40.812638
8102,-73.939785,40.812423
8103,-73.946667,40.813052
8103,-73.946742,40.812946
8103,-73.94661,40.812893
8103,-73.946664,40.812817
8103,-73.94681,40.812876
8103,-73.946887,40.812767
8103,-73.946983,40.812806
8103,-73.946907,40.812914
8103,-73.947039,40.812967
8103,-73.946983,40.813046
8103,-73.946843,40.812989
8103,-73.946769,40.813094
8103,-73.946667,40.813052
8104,-73.953466,40.804941
8104,-73.953607,40.804709
8104,-73.954679,40.805082
8104,-73.954616,40.805186
8104,-73.954574,40.805183
8104,-73.95455,40.805223
8104,-73.954545,40.805263
8104,-73.954463,40.805398
8104,-73.954452,40.805496
8104,-73.954384,40.805491
8104,-73.954319,40.805598
8104,-73.953913,40.805447
8104,-73.954038,40.805242
8104,-73.954099,40.805246
8104,-73.954131,40.805257
8104,-73.954173,40.805187
8104,-73.953466,40.804941
8105,-73.945329,40.800068
8105,-73.945484,40.799834
8105,-73.945733,40.799929
8105,-73.945703,40.799974
8105,-73.946323,40.800209
8105,-73.946444,40.800026
8105,-73.946346,40.799988
8105,-73.946309,40.800044
8105,-73.946223,40.800011
8105,-73.9462,40.800046
8105,-73.94613,40.800019
8105,-73.946267,40.799812
8105,-73.946741,40.799991
8105,-73.946417,40.80048
8105,-73.945329,40.800068
8106,-73.944876,40.792843
8106,-73.944975,40.792686
8106,-73.945033,40.792707
8106,-73.944934,40.792864
8106,-73.944876,40.792843
8107,-73.945623,40.792946
8107,-73.945452,40.793201
8107,-73.94527,40.793131
8107,-73.945441,40.792876
8107,-73.945623,40.792946
8108,-73.94912,40.78856
8108,-73.949431,40.788662
8108,-73.949353,40.788797
8108,-73.949042,40.788694
8108,-73.94912,40.78856
8109,-73.94879,40.787908
8109,-73.948646,40.788145
8109,-73.948146,40.78797
8109,-73.948255,40.787793
8109,-73.948597,40.787913
8109,-73.948634,40.787853
8109,-73.94879,40.787908
8110,-73.928174,40.785927
8110,-73.928534,40.785794
8110,-73.92886,40.786299
8110,-73.9285,40.786432
8110,-73.928174,40.785927
8111,-73.93253,40.785584
8111,-73.932848,40.7857
8111,-73.932716,40.785908
8111,-73.93262,40.785873
8111,-73.932512,40.786042
8111,-73.93258,40.786067
8111,-73.932607,40.786024
8111,-73.932932,40.786142
8111,-73.932919,40.786162
8111,-73.93298,40.786184
8111,-73.932913,40.78629
8111,-73.932849,40.786267
8111,-73.932849,40.786267
8111,-73.932599,40.786176
8111,-73.932566,40.786228
8111,-73.93262,40.786248
8111,-73.932347,40.786679
8111,-73.932314,40.786667
8111,-73.932202,40.786843
8111,-73.931986,40.786764
8111,-73.932272,40.786314
8111,-73.931983,40.786209
8111,-73.93206,40.786087
8111,-73.932298,40.786173
8111,-73.932331,40.786121
8111,-73.932272,40.7861
8111,-73.932461,40.785802
8111,-73.932405,40.785782
8111,-73.93253,40.785584
8112,-73.988319,40.773221
8112,-73.988273,40.773293
8112,-73.98795,40.773174
8112,-73.988,40.773095
8112,-73.988117,40.773138
8112,-73.988153,40.773083
8112,-73.988251,40.773118
8112,-73.988211,40.773181
8112,-73.988319,40.773221
8113,-73.994585,40.76819
8113,-73.99468,40.768172
8113,-73.994696,40.768224
8113,-73.994601,40.768242
8113,-73.994585,40.76819
8114,-73.992401,40.765923
8114,-73.993329,40.766249
8114,-73.993323,40.76626
8114,-73.99355,40.76634
8114,-73.993244,40.766839
8114,-73.992909,40.766722
8114,-73.992942,40.766666
8114,-73.992108,40.766373
8114,-73.992204,40.766218
8114,-73.993046,40.766514
8114,-73.993077,40.766465
8114,-73.99316,40.766495
8114,-73.993224,40.766391
8114,-73.99231,40.76607
8114,-73.992401,40.765923
8115,-73.991475,40.767947
8115,-73.991882,40.768096
8115,-73.991787,40.768244
8115,-73.991697,40.768211
8115,-73.991638,40.768304
8115,-73.991397,40.768217
8115,-73.991465,40.76811
8115,-73.991389,40.768083
8115,-73.991475,40.767947
8116,-73.992128,40.769006
8116,-73.991812,40.769499
8116,-73.991166,40.769261
8116,-73.991482,40.768768
8116,-73.992128,40.769006
8117,-73.978775,40.761812
8117,-73.978575,40.762117
8117,-73.978495,40.762087
8117,-73.978438,40.762174
8117,-73.978145,40.762064
8117,-73.97812,40.762103
8117,-73.978032,40.76207
8117,-73.978062,40.762025
8117,-73.978077,40.76203
8117,-73.978155,40.76191
8117,-73.978237,40.761941
8117,-73.978255,40.761914
8117,-73.978338,40.761945
8117,-73.978493,40.761707
8117,-73.978775,40.761812
8118,-73.951067,40.774268
8118,-73.950728,40.774774
8118,-73.948744,40.774011
8118,-73.949083,40.773505
8118,-73.951067,40.774268
8119,-73.956024,40.768022
8119,-73.956669,40.768256
8119,-73.956653,40.768282
8119,-73.958134,40.768819
8119,-73.957795,40.769355
8119,-73.957192,40.769137
8119,-73.957284,40.768991
8119,-73.95689,40.768848
8119,-73.956837,40.768933
8119,-73.955707,40.768523
8119,-73.956024,40.768022
8120,-73.949366,40.762878
8120,-73.949411,40.7629
8120,-73.949728,40.763165
8120,-73.949808,40.76311
8120,-73.949764,40.763073
8120,-73.94983,40.762993
8120,-73.950213,40.763176
8120,-73.950026,40.763401
8120,-73.950084,40.76345
8120,-73.950008,40.763542
8120,-73.949961,40.76352
8120,-73.949895,40.763465
8120,-73.94981,40.763523
8120,-73.949288,40.763086
8120,-73.94898,40.763297
8120,-73.948971,40.763472
8120,-73.948975,40.763501
8120,-73.948974,40.763524
8120,-73.949446,40.763919
8120,-73.949402,40.763949
8120,-73.949371,40.763986
8120,-73.949351,40.764
8120,-73.949254,40.763918
8120,-73.949167,40.763978
8120,-73.948577,40.763484
8120,-73.94863,40.763448
8120,-73.948634,40.76338
8120,-73.949366,40.762878
8121,-73.939238,40.848754
8121,-73.939248,40.84889
8121,-73.939121,40.849272
8121,-73.937469,40.848955
8121,-73.937604,40.848549
8121,-73.937538,40.848536
8121,-73.937536,40.848501
8121,-73.93755,40.848457
8121,-73.937613,40.848455
8121,-73.937744,40.84848
8121,-73.937797,40.848478
8121,-73.939238,40.848754
8122,-73.931063,40.857974
8122,-73.93151,40.856941
8122,-73.931653,40.856879
8122,-73.931697,40.85689
8122,-73.931728,40.856931
8122,-73.931762,40.85694
8122,-73.931804,40.856922
8122,-73.931879,40.85694
8122,-73.93164,40.857493
8122,-73.931706,40.857464
8122,-73.931936,40.856933
8122,-73.931738,40.856884
8122,-73.931706,40.856842
8122,-73.93205,40.856693
8122,-73.932104,40.856707
8122,-73.932122,40.856664
8122,-73.932379,40.856727
8122,-73.931764,40.858147
8122,-73.931063,40.857974
8123,-73.916893,40.862048
8123,-73.917457,40.862249
8123,-73.917398,40.862345
8123,-73.916833,40.862144
8123,-73.916893,40.862048
8124,-73.918847,40.86208
8124,-73.91987,40.86245
8124,-73.919778,40.862597
8124,-73.919549,40.862514
8124,-73.919511,40.862575
8124,-73.919285,40.862494
8124,-73.919209,40.862491
8124,-73.919173,40.862547
8124,-73.919173,40.862555
8124,-73.919348,40.862619
8124,-73.919329,40.862649
8124,-73.919327,40.862675
8124,-73.919374,40.862677
8124,-73.919394,40.862645
8124,-73.919533,40.862695
8124,-73.919425,40.862866
8124,-73.919338,40.862834
8124,-73.919342,40.862768
8124,-73.918686,40.86253
8124,-73.918671,40.862554
8124,-73.918574,40.862519
8124,-73.918638,40.862418
8124,-73.918586,40.862399
8124,-73.918517,40.862508
8124,-73.918198,40.862392
8124,-73.918513,40.861903
8124,-73.918856,40.862027
8124,-73.918699,40.862275
8124,-73.918718,40.862283
8124,-73.918847,40.86208
8125,-73.934452,40.853821
8125,-73.934262,40.854238
8125,-73.933917,40.854148
8125,-73.934107,40.853731
8125,-73.934452,40.853821
8126,-73.940329,40.832887
8126,-73.940465,40.832624
8126,-73.940636,40.832674
8126,-73.940501,40.832938
8126,-73.940329,40.832887
8127,-73.947381,40.837198
8127,-73.947532,40.837183
8127,-73.947872,40.836633
8127,-73.947662,40.836559
8127,-73.947849,40.836257
8127,-73.948326,40.836426
8127,-73.948235,40.836574
8127,-73.9481,40.836526
8127,-73.948049,40.83661
8127,-73.948173,40.836654
8127,-73.948049,40.836855
8127,-73.948114,40.836878
8127,-73.948032,40.83701
8127,-73.947909,40.836966
8127,-73.947831,40.837093
8127,-73.947931,40.837128
8127,-73.947849,40.837261
8127,-73.947719,40.837215
8127,-73.947662,40.837307
8127,-73.94774,40.837335
8127,-73.947682,40.83743
8127,-73.947513,40.83737
8127,-73.947466,40.837447
8127,-73.947598,40.837493
8127,-73.947417,40.837786
8127,-73.947248,40.837727
8127,-73.947376,40.837521
8127,-73.947266,40.837482
8127,-73.947387,40.837286
8127,-73.947228,40.837229
8127,-73.947136,40.83668
8127,-73.947304,40.83674
8127,-73.947381,40.837198
8128,-73.942446,40.837854
8128,-73.942762,40.837354
8128,-73.94303,40.837451
8128,-73.942972,40.837542
8128,-73.943008,40.837555
8128,-73.943057,40.837477
8128,-73.943164,40.837516
8128,-73.943101,40.837615
8128,-73.943142,40.83763
8128,-73.943202,40.837536
8128,-73.943305,40.837573
8128,-73.94321,40.837723
8128,-73.942948,40.837628
8128,-73.942909,40.837689
8128,-73.942837,40.837663
8128,-73.942819,40.837693
8128,-73.942882,40.837716
8128,-73.942827,40.837802
8128,-73.942774,40.837782
8128,-73.942751,40.837819
8128,-73.942802,40.837837
8128,-73.942727,40.837956
8128,-73.942446,40.837854
8129,-73.95234,40.819068
8129,-73.954348,40.81999
8129,-73.954205,40.820168
8129,-73.954082,40.820144
8129,-73.954093,40.820131
8129,-73.954022,40.820098
8129,-73.953959,40.820073
8129,-73.953849,40.820023
8129,-73.953857,40.820014
8129,-73.953709,40.819984
8129,-73.953719,40.819971
8129,-73.953595,40.819915
8129,-73.95359,40.819922
8129,-73.952523,40.819432
8129,-73.952588,40.819249
8129,-73.952362,40.819263
8129,-73.952498,40.819326
8129,-73.952457,40.819378
8129,-73.952434,40.81942
8129,-73.952393,40.81947
8129,-73.952227,40.819436
8129,-73.952331,40.819562
8129,-73.952282,40.819614
8129,-73.952248,40.819708
8129,-73.95194,40.819567
8129,-73.95234,40.819068
8130,-73.937937,40.81857
8130,-73.938255,40.818074
8130,-73.938561,40.818186
8130,-73.9385,40.818282
8130,-73.938484,40.818276
8130,-73.938425,40.818368
8130,-73.938239,40.8183
8130,-73.938223,40.818325
8130,-73.938404,40.818391
8130,-73.938355,40.818466
8130,-73.938246,40.818426
8130,-73.93823,40.818451
8130,-73.938332,40.818488
8130,-73.938286,40.818561
8130,-73.938091,40.818489
8130,-73.938076,40.818512
8130,-73.938274,40.818585
8130,-73.938218,40.818673
8130,-73.937937,40.81857
8131,-73.944482,40.81906
8131,-73.944331,40.819274
8131,-73.944144,40.819199
8131,-73.944151,40.81919
8131,-73.944045,40.819147
8131,-73.944074,40.819105
8131,-73.944049,40.819095
8131,-73.94402,40.819137
8131,-73.943942,40.819106
8131,-73.94398,40.819052
8131,-73.943862,40.819005
8131,-73.943826,40.819057
8131,-73.943711,40.819011
8131,-73.943752,40.818952
8131,-73.943688,40.818926
8131,-73.943789,40.818782
8131,-73.944482,40.81906
8132,-73.964978,40.796981
8132,-73.964876,40.797144
8132,-73.964894,40.79715
8132,-73.964832,40.79725
8132,-73.964791,40.797235
8132,-73.964694,40.797391
8132,-73.964574,40.797348
8132,-73.964678,40.797182
8132,-73.964656,40.797175
8132,-73.964716,40.797078
8132,-73.964758,40.797093
8132,-73.964855,40.796937
8132,-73.964978,40.796981
8133,-73.976752,40.787605
8133,-73.976402,40.788117
8133,-73.976034,40.787973
8133,-73.976042,40.787962
8133,-73.97526,40.787656
8133,-73.975602,40.787155
8133,-73.976752,40.787605
8134,-73.954575,40.812187
8134,-73.954256,40.812326
8134,-73.954167,40.812209
8134,-73.954486,40.81207
8134,-73.954575,40.812187
8135,-73.951221,40.811966
8135,-73.950922,40.812456
8135,-73.949978,40.812126
8135,-73.95018,40.811796
8135,-73.950372,40.811863
8135,-73.950261,40.812046
8135,-73.950352,40.812077
8135,-73.95033,40.812113
8135,-73.9504,40.812138
8135,-73.950423,40.812101
8135,-73.950681,40.812192
8135,-73.950791,40.812013
8135,-73.950563,40.811933
8135,-73.950541,40.81197
8135,-73.950448,40.811937
8135,-73.950536,40.811793
8135,-73.950483,40.811775
8135,-73.950456,40.811818
8135,-73.950235,40.811741
8135,-73.950328,40.811589
8135,-73.950607,40.811686
8135,-73.950574,40.81174
8135,-73.951221,40.811966
8136,-73.942108,40.811209
8136,-73.942197,40.811089
8136,-73.942309,40.811137
8136,-73.94222,40.811257
8136,-73.942108,40.811209
8137,-73.936741,40.797545
8137,-73.936631,40.797705
8137,-73.936272,40.797564
8137,-73.936123,40.797781
8137,-73.935682,40.797608
8137,-73.93594,40.797231
8137,-73.936741,40.797545
8138,-73.952383,40.780736
8138,-73.95228,40.780887
8138,-73.952208,40.780859
8138,-73.952008,40.781153
8138,-73.951936,40.781124
8138,-73.951888,40.781195
8138,-73.951821,40.781169
8138,-73.951872,40.781093
8138,-73.951723,40.781035
8138,-73.951686,40.78109
8138,-73.950074,40.780462
8138,-73.95041,40.779967
8138,-73.952383,40.780736
8139,-73.958605,40.780909
8139,-73.958272,40.781412
8139,-73.957407,40.781084
8139,-73.957739,40.780581
8139,-73.958605,40.780909
8140,-73.954394,40.78571
8140,-73.954067,40.7862
8140,-73.9534,40.785944
8140,-73.953472,40.785836
8140,-73.953419,40.785816
8140,-73.953619,40.785516
8140,-73.95369,40.785543
8140,-73.953744,40.785461
8140,-73.954394,40.78571
8141,-73.989763,40.774895
8141,-73.989798,40.774907
8141,-73.989884,40.774774
8141,-73.990494,40.775
8141,-73.99018,40.775487
8141,-73.989535,40.775247
8141,-73.989763,40.774895
8142,-73.984447,40.77743
8142,-73.985358,40.777762
8142,-73.985427,40.777653
8142,-73.985706,40.777754
8142,-73.985385,40.778259
8142,-73.984196,40.777826
8142,-73.984447,40.77743
8143,-73.989719,40.767844
8143,-73.990039,40.767344
8143,-73.990924,40.76767
8143,-73.990757,40.767929
8143,-73.990204,40.767726
8143,-73.99015,40.76781
8143,-73.990703,40.768013
8143,-73.990603,40.768169
8143,-73.989719,40.767844
8144,-73.961457,40.764904
8144,-73.961736,40.764488
8144,-73.961957,40.764573
8144,-73.961802,40.764804
8144,-73.962045,40.764897
8144,-73.962111,40.764798
8144,-73.962271,40.764859
8144,-73.962196,40.764971
8144,-73.962458,40.765072
8144,-73.962518,40.764983
8144,-73.96268,40.765045
8144,-73.962612,40.765147
8144,-73.962877,40.765249
8144,-73.96294,40.765153
8144,-73.963096,40.765213
8144,-73.963026,40.765318
8144,-73.963158,40.765369
8144,-73.963288,40.765175
8144,-73.963629,40.765307
8144,-73.963362,40.765704
8144,-73.963123,40.765612
8144,-73.963176,40.765533
8144,-73.96294,40.765442
8144,-73.962901,40.7655
8144,-73.962731,40.765434
8144,-73.962778,40.765364
8144,-73.962534,40.76527
